target,include,include_display,resolved,occurrences,including_files,including_file_count,recursive_include_count,transitive_loc,total_cost
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawpingdatainterfaceperfile.doc.hpp,.docstrings/simradrawpingdatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawpingdatainterfaceperfile.hpp,1,0,61,61
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/.docstrings/i_configurationdatainterface.doc.hpp,.docstrings/i_configurationdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_configurationdatainterface.hpp,1,0,59,59
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergalldatagramdatainterfaceperfile.doc.hpp,.docstrings/kongsbergalldatagramdatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergalldatagramdatainterfaceperfile.hpp,1,0,59,59
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergallotherfiledatainterfaceperfile.doc.hpp,.docstrings/kongsbergallotherfiledatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallotherfiledatainterfaceperfile.hpp,1,0,59,59
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawannotationdatainterface.doc.hpp,.docstrings/simradrawannotationdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawannotationdatainterface.hpp,1,0,59,59
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawdatagramdatainterfaceperfile.doc.hpp,.docstrings/simradrawdatagramdatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawdatagramdatainterfaceperfile.hpp,1,0,59,59
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawotherfiledatainterface.doc.hpp,.docstrings/simradrawotherfiledatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawotherfiledatainterface.hpp,1,0,59,59
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawotherfiledatainterfaceperfile.doc.hpp,.docstrings/simradrawotherfiledatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawotherfiledatainterfaceperfile.hpp,1,0,59,59
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergallannotationdatainterface.doc.hpp,.docstrings/kongsbergallannotationdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallannotationdatainterface.hpp,1,0,58,58
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergallannotationdatainterfaceperfile.doc.hpp,.docstrings/kongsbergallannotationdatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallannotationdatainterfaceperfile.hpp,1,0,58,58
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/cache_structures/.docstrings/fileinfos.doc.hpp,.docstrings/fileinfos.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/cache_structures/fileinfos.hpp,1,0,57,57
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawannotationdatainterfaceperfile.doc.hpp,.docstrings/simradrawannotationdatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawannotationdatainterfaceperfile.hpp,1,0,57,57
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/.docstrings/simradrawping.doc.hpp,.docstrings/simradrawping.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawping.hpp,1,0,57,57
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/gsf/filedatainterfaces/.docstrings/gsfdatagraminterface.doc.hpp,.docstrings/gsfdatagraminterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/gsf/filedatainterfaces/gsfdatagraminterface.hpp,1,0,55,55
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergalldatagraminterface.doc.hpp,.docstrings/kongsbergalldatagraminterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergalldatagraminterface.hpp,1,0,55,55
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawdatagraminterface.doc.hpp,.docstrings/simradrawdatagraminterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawdatagraminterface.hpp,1,0,55,55
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawnavigationdatainterface.doc.hpp,.docstrings/simradrawnavigationdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawnavigationdatainterface.hpp,1,0,55,55
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergallenvironmentdatainterfaceperfile.doc.hpp,.docstrings/kongsbergallenvironmentdatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallenvironmentdatainterfaceperfile.hpp,1,0,53,53
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawenvironmentdatainterfaceperfile.doc.hpp,.docstrings/simradrawenvironmentdatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawenvironmentdatainterfaceperfile.hpp,1,0,53,53
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/.docstrings/_sysinfos.doc.hpp,.docstrings/_sysinfos.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/_sysinfos.hpp,1,0,52,52
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/.docstrings/i_annotationdatainterface.doc.hpp,.docstrings/i_annotationdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_annotationdatainterface.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/.docstrings/i_annotationdatainterfaceperfile.doc.hpp,.docstrings/i_annotationdatainterfaceperfile.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_annotationdatainterfaceperfile.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergallconfigurationdatainterface.doc.hpp,.docstrings/kongsbergallconfigurationdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallconfigurationdatainterface.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergallenvironmentdatainterface.doc.hpp,.docstrings/kongsbergallenvironmentdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallenvironmentdatainterface.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergallnavigationdatainterface.doc.hpp,.docstrings/kongsbergallnavigationdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallnavigationdatainterface.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/.docstrings/kongsbergallpingdatainterface.doc.hpp,.docstrings/kongsbergallpingdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallpingdatainterface.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawconfigurationdatainterface.doc.hpp,.docstrings/simradrawconfigurationdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawconfigurationdatainterface.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawenvironmentdatainterface.doc.hpp,.docstrings/simradrawenvironmentdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawenvironmentdatainterface.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/.docstrings/simradrawpingdatainterface.doc.hpp,.docstrings/simradrawpingdatainterface.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawpingdatainterface.hpp,1,0,51,51
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datastreams/.docstrings/mappedfilestream.doc.hpp,.docstrings/mappedfilestream.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datastreams/mappedfilestream.hpp,1,0,49,49
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatacontainers/.docstrings/kongsbergallpingcontainer.doc.hpp,.docstrings/kongsbergallpingcontainer.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatacontainers/kongsbergallpingcontainer.hpp,1,0,45,45
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/.docstrings/raw3datatypes.doc.hpp,.docstrings/raw3datatypes.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/raw3datatypes.hpp,1,0,45,45
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatacontainers/.docstrings/simradrawfiledatacontainers.doc.hpp,.docstrings/simradrawfiledatacontainers.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatacontainers/simradrawfiledatacontainers.hpp,1,0,45,45
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/gsf/.docstrings/datagrams.doc.hpp,.docstrings/datagrams.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/gsf/datagrams.hpp,1,0,34,34
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/.docstrings/datagrams.doc.hpp,.docstrings/datagrams.doc.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams.hpp,1,0,34,34
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/pyhelper/pyindexer.hpp,../../themachinethatgoesping/tools/pyhelper/pyindexer.hpp,True,1,subprojects/tools/src/tests/pyhelper/pyindexer.test.cpp,1,9,2032,2032
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/quaternions.hpp,../../themachinethatgoesping/tools/rotationfunctions/quaternions.hpp,True,2,subprojects/tools/src/tests/rotationfunctions/helper.test.cpp|subprojects/tools/src/tests/rotationfunctions/quaternions.test.cpp,2,3,819,1638
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/classhelper/stream.hpp,stream.hpp,True,2,subprojects/tools/src/themachinethatgoesping/tools/classhelper/objectprinter.hpp|subprojects/tools/src/themachinethatgoesping/tools/pyhelper/pyindexer.hpp,2,5,742,1484
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/classhelper/objectprinter.hpp,../classhelper/objectprinter.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/pyhelper/pyindexer.hpp,1,7,1428,1428
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/pyhelper/.docstrings/pyindexer.doc.hpp,.docstrings/pyindexer.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/pyhelper/pyindexer.hpp,1,0,352,352
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/classhelper/.docstrings/objectprinter.doc.hpp,.docstrings/objectprinter.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/classhelper/objectprinter.hpp,1,0,337,337
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/.docstrings/quaternions.doc.hpp,.docstrings/quaternions.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/quaternions.hpp,1,0,303,303
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/helper.hpp,helper.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/quaternions.hpp,1,1,263,263
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/timeconv.hpp,../themachinethatgoesping/tools/timeconv.hpp,True,1,subprojects/tools/src/tests/timeconv.test.cpp,1,1,226,226
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/helper/isviewstream.hpp,../helper/isviewstream.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/classhelper/stream.hpp,1,1,190,190
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/.docstrings/timeconv.doc.hpp,.docstrings/timeconv.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/timeconv.hpp,1,0,134,134
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/classhelper/xxhashhelper.hpp,xxhashhelper.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/classhelper/stream.hpp,1,1,131,131
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/helper/defaultsharedpointermap.hpp,../themachinethatgoesping/tools/helper/defaultsharedpointermap.hpp,True,1,subprojects/tools/src/tests/helper/defaultsharedpointermap.test.cpp,1,1,128,128
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/.docstrings/helper.doc.hpp,.docstrings/helper.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/helper.hpp,1,0,89,89
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/helper/.docstrings/isviewstream.doc.hpp,.docstrings/isviewstream.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/helper/isviewstream.hpp,1,0,85,85
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/classhelper/.docstrings/stream.doc.hpp,.docstrings/stream.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/classhelper/stream.hpp,1,0,77,77
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/helper/.docstrings/defaultsharedpointermap.doc.hpp,.docstrings/defaultsharedpointermap.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/helper/defaultsharedpointermap.hpp,1,0,57,57
loop::tests,subprojects/tools/src/themachinethatgoesping/tools/classhelper/.docstrings/xxhashhelper.doc.hpp,.docstrings/xxhashhelper.doc.hpp,True,1,subprojects/tools/src/themachinethatgoesping/tools/classhelper/xxhashhelper.hpp,1,0,55,55
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp,../themachinethatgoesping/navigation/datastructures.hpp,True,17,subprojects/navigation/src/tests/datastructures/geolocation.test.cpp|subprojects/navigation/src/tests/datastructures/geolocationlatlon.test.cpp|subprojects/navigation/src/tests/datastructures/geolocationlocal.test.cpp|subprojects/navigation/src/tests/datastructures/geolocationutm.test.cpp|subprojects/navigation/src/tests/datastructures/positionaloffsets.test.cpp|subprojects/navigation/src/tests/datastructures/sensordata.test.cpp|subprojects/navigation/src/tests/datastructures/sensordatalatlon.test.cpp|subprojects/navigation/src/tests/datastructures/sensordatalocal.test.cpp|subprojects/navigation/src/tests/datastructures/sensordatautm.test.cpp|subprojects/navigation/src/tests/navigationinterpolatorlatlon.test.cpp|subprojects/navigation/src/tests/navigationinterpolatorlocal.test.cpp|subprojects/navigation/src/tests/navtools.test.cpp|subprojects/navigation/src/tests/sensorconfiguration.test.cpp|subprojects/navigation/src/themachinethatgoesping/navigation/i_navigationinterpolator.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlatlon.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlocal.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/sensorconfiguration.hpp,17,19,2034,34578
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/i_navigationinterpolator.hpp,i_navigationinterpolator.hpp,True,2,subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlatlon.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlocal.hpp,2,23,3420,6840
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/sensorconfiguration.hpp,sensorconfiguration.hpp,True,2,subprojects/navigation/src/tests/sensorconfiguration.test.cpp|subprojects/navigation/src/themachinethatgoesping/navigation/i_navigationinterpolator.hpp,2,21,2996,5992
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlocal.hpp,../themachinethatgoesping/navigation/navigationinterpolatorlocal.hpp,True,1,subprojects/navigation/src/tests/navigationinterpolatorlocal.test.cpp,1,25,3784,3784
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlatlon.hpp,../themachinethatgoesping/navigation/navigationinterpolatorlatlon.hpp,True,1,subprojects/navigation/src/tests/navigationinterpolatorlatlon.test.cpp,1,25,3760,3760
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/navtools.hpp,../themachinethatgoesping/navigation/navtools.hpp,True,1,subprojects/navigation/src/tests/navtools.test.cpp,1,2,1866,1866
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatalatlon.hpp,datastructures/sensordatalatlon.hpp,True,2,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatautm.hpp,2,5,609,1218
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatalocal.hpp,datastructures/sensordatalocal.hpp,True,2,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatautm.hpp,2,5,595,1190
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordata.hpp,datastructures/sensordata.hpp,True,3,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatalatlon.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatalocal.hpp,3,3,390,1170
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatautm.hpp,datastructures/sensordatautm.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp,1,9,1123,1123
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationutm.hpp,datastructures/geolocationutm.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp,1,7,848,848
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationlatlon.hpp,datastructures/geolocationlatlon.hpp,True,2,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationutm.hpp,2,3,406,812
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationlocal.hpp,datastructures/geolocationlocal.hpp,True,2,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationutm.hpp,2,3,364,728
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocation.hpp,datastructures/geolocation.hpp,True,3,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationlatlon.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationlocal.hpp,3,1,180,540
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/positionaloffsets.hpp,datastructures/positionaloffsets.hpp,True,2,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp|subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordata.hpp,2,1,211,422
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/sensorconfiguration.doc.hpp,.docstrings/sensorconfiguration.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/sensorconfiguration.hpp,1,0,413,413
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/navtools.doc.hpp,.docstrings/navtools.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/navtools.hpp,1,0,274,274
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/i_navigationinterpolator.doc.hpp,.docstrings/i_navigationinterpolator.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/i_navigationinterpolator.hpp,1,0,202,202
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/navigationinterpolatorlocal.doc.hpp,.docstrings/navigationinterpolatorlocal.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlocal.hpp,1,0,181,181
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/sensordatautm.doc.hpp,.docstrings/sensordatautm.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatautm.hpp,1,0,162,162
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/navigationinterpolatorlatlon.doc.hpp,.docstrings/navigationinterpolatorlatlon.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/navigationinterpolatorlatlon.hpp,1,0,157,157
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/geolocationutm.doc.hpp,.docstrings/geolocationutm.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationutm.hpp,1,0,132,132
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/geolocationlatlon.doc.hpp,.docstrings/geolocationlatlon.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationlatlon.hpp,1,0,118,118
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/positionaloffsets.doc.hpp,.docstrings/positionaloffsets.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/positionaloffsets.hpp,1,0,115,115
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/sensordatalatlon.doc.hpp,.docstrings/sensordatalatlon.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatalatlon.hpp,1,0,115,115
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/sensordatalocal.doc.hpp,.docstrings/sensordatalocal.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordatalocal.hpp,1,0,111,111
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/geolocation.doc.hpp,.docstrings/geolocation.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocation.hpp,1,0,99,99
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/geolocationlocal.doc.hpp,.docstrings/geolocationlocal.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/geolocationlocal.hpp,1,0,99,99
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/.docstrings/sensordata.doc.hpp,.docstrings/sensordata.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures/sensordata.hpp,1,0,99,99
loop::tests,subprojects/navigation/src/themachinethatgoesping/navigation/.docstrings/datastructures.doc.hpp,.docstrings/datastructures.doc.hpp,True,1,subprojects/navigation/src/themachinethatgoesping/navigation/datastructures.hpp,1,0,45,45
loop::tests,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures.hpp,../datastructures.hpp,True,5,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/backtracedwci.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/btconstantsvp.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/backtracers/i_backtracer.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/i_raytracer.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/raytracers/rtconstantsvp.hpp,5,15,1976,9880
