target,include,include_display,resolved,occurrences,including_files,including_file_count,recursive_include_count,transitive_loc,total_cost,internal_includer_count
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/flyweight.hpp,boost/flyweight.hpp,True,17,subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/py_calibration/c_multisectorwatercolumncalibration.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_configurationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_navigationdatainterface.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/i_ping.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/i_pingcommon.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/i_pingwatercolumn.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatainterfaces/kongsbergallpingdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/_sysinfos.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/_wciinfos.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/systeminformation.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/watercolumninformation.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallpingfiledata.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallpingwatercolumn.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatainterfaces/simradrawpingdatainterfaceperfile.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingfiledata.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingwatercolumn.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/sub/transceiverinformation.hpp,17,1231,196955,3348235,17
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/nanobind-2.9.2/include/nanobind/stl/vector.h,nanobind/stl/vector.h,True,81,subprojects/echosounders/src/nanomodule/py_filetemplates/i_inputfilehandler.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datacontainers/datagramcontainer.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datacontainers/pingcontainer.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datainterfaces/i_filedatainterface.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/c_filecache.cpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/c_i_pingbottom.cpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/c_i_pingcommon.cpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/c_i_pingfiledata.cpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/c_i_pingwatercolumn.cpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/i_pingbottom.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/i_pingcommon.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/i_pingfiledata.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/i_pingwatercolumn.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/py_calibration/c_multisectorwatercolumncalibration.hpp|subprojects/echosounders/src/nanomodule/py_gsf/c_gsffilehandler.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/c_kongsbergallfilehandler.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/module.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_attitudedatagram.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_extradetections.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_extraparameters.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_headingdatagram.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_installationparameters.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_kongsbergallunknown.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_networkattitudevelocitydatagram.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_pustatusoutput.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_qualityfactordatagram.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_rawrangeandangle.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_seabedimagedata.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_soundspeedprofiledatagram.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_surfacesoundspeeddatagram.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_watercolumndatagram.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_xyzdatagram.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/py_substructures/c_sampleamplitudesstructure.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/py_substructures/c_watercolumndatagrambeam.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatacontainers/c_kongsbergalldatagramcontainer.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatacontainers/c_kongsbergallpingcontainer.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallannotationdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallannotationdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallconfigurationdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallconfigurationdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagramdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagramdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagraminterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagraminterface.hpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallenvironmentdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallenvironmentdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallnavigationdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallnavigationdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallotherfiledatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallotherfiledatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallpingdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallpingdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallping.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingbottom.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingcommon.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingfiledata.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingwatercolumn.cpp|subprojects/echosounders/src/nanomodule/py_pingtools/c_beamsampleselection.cpp|subprojects/echosounders/src/nanomodule/py_pingtools/c_beamselection.cpp|subprojects/echosounders/src/nanomodule/py_pingtools/c_pingsampleselector.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/c_simradrawfilehandler.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/c_FIL1.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/c_NME0.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/c_RAW3.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration_sensor.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration_sensor_telegram.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration_transceiver.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration_transceiver_channel.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration_transducer.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_environment.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_node.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_parameter.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_pingsequence.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_sensor.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawping.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingcommon.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingfiledata.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingwatercolumn.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/calibration/c_simradrawwatercolumncalibration.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/calibration/functions.cpp,81,164,35315,2860515,81
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/eigen3/Eigen/Core,Core,True,16,/usr/include/eigen3/Eigen/Cholesky|/usr/include/eigen3/Eigen/Dense|/usr/include/eigen3/Eigen/Eigenvalues|/usr/include/eigen3/Eigen/Geometry|/usr/include/eigen3/Eigen/Householder|/usr/include/eigen3/Eigen/Jacobi|/usr/include/eigen3/Eigen/LU|/usr/include/eigen3/Eigen/QR|/usr/include/eigen3/Eigen/SparseCore|subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/_shape_assertations.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/rangecorrection.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/wcicorrection.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/kongsbergallpingwatercolumn.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/raw3datacomplexfloat32.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/simradrawpingwatercolumn.hpp|subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/quaternions.hpp,16,182,88102,1409632,7
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/nanobind-2.9.2/include/nanobind/stl/string_view.h,nanobind/stl/string_view.h,True,34,subprojects/echosounders/src/nanomodule/py_kongsbergall/c_kongsbergallfilehandler.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/module.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatacontainers/c_kongsbergalldatagramcontainer.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatacontainers/c_kongsbergallpingcontainer.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallannotationdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallannotationdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallconfigurationdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallconfigurationdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagramdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagramdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagraminterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagraminterface.hpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallenvironmentdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallenvironmentdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallnavigationdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallnavigationdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallotherfiledatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallotherfiledatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallpingdatainterface.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallpingdatainterfaceperfile.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallping.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingbottom.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingcommon.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingfiledata.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingwatercolumn.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/calibration/c_kongsbergallwatercolumncalibration.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/c_FIL1.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/c_RAW3.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_raw3datatypes/c_i_raw3data.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_environment.cpp|subprojects/tools/src/themachinethatgoesping/tools_nanobind/classhelper.hpp|subprojects/tools/src/themachinethatgoesping/tools_nanobind/datetime.hpp|subprojects/tools/src/themachinethatgoesping/tools_nanobind/enumhelper.hpp,34,163,35249,1198466,34
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/iostreams/stream.hpp,boost/iostreams/stream.hpp,True,8,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datacontainers/datagramcontainer.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datastreams/mappedfilestream.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/cache_structures/fileinfos.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/cache_structures/filepackageindex.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/calibration/amplitudecalibration.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/datagraminfo.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/filecache.hpp|subprojects/tools/src/themachinethatgoesping/tools/classhelper/xxhashhelper.hpp,8,607,119799,958392,8
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/algorithm/string.hpp,boost/algorithm/string.hpp,True,6,subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/raw3dataangle.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/raw3datacomplexfloat32.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/raw3datapower.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/raw3datapowerandangle.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/raw3dataskipped.hpp|subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/helper.hpp,6,611,125418,752508,6
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/iostreams/device/mapped_file.hpp,boost/iostreams/device/mapped_file.hpp,True,6,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datacontainers/datagramcontainer.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datastreams/mappedfilestream.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/cache_structures/fileinfos.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/cache_structures/filepackageindex.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/datagraminfo.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datatypes/filecache.hpp,6,618,122046,732276,6
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/eigen3/Eigen/Geometry,Eigen/Geometry,True,6,/usr/include/eigen3/Eigen/Dense|/usr/include/eigen3/Eigen/Eigenvalues|subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/xyz.hpp|subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/helper.hpp|subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/quaternions.hpp|subprojects/tools/src/themachinethatgoesping/tools/vectorinterpolators/slerpinterpolator.hpp,6,234,121670,730020,4
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/eigen3/Eigen/Dense,Dense,True,5,/usr/include/eigen3/Eigen/Eigen|subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/_shape_assertations.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/rangecorrection.hpp|subprojects/algorithms/src/themachinethatgoesping/algorithms/amplitudecorrection/functions/wcicorrection.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/datagrams/raw3datatypes/raw3datacomplexfloat32.hpp,5,250,127278,636390,4
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/nanobind-2.9.2/include/nanobind/stl/complex.h,nanobind/stl/complex.h,True,16,subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallping.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingbottom.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingcommon.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingfiledata.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/c_kongsbergallpingwatercolumn.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/c_FIL1.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/c_RAW3.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatacontainers/c_simradrawpingcontainer.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawping.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingbottom.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingcommon.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingfiledata.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingwatercolumn.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/calibration/c_simradrawwatercolumncalibration.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/calibration/functions.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/sub/c_transceiverinformation.cpp,16,163,35264,564224,16
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/flyweight/key_value.hpp,boost/flyweight/key_value.hpp,True,2,subprojects/echosounders/src/themachinethatgoesping/echosounders/kongsbergall/filedatatypes/_sub/systeminformation.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/simradraw/filedatatypes/sub/transceiverinformation.hpp,2,1052,170637,341274,2
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/nanobind-2.9.2/include/nanobind/stl/optional.h,nanobind/stl/optional.h,True,9,subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/py_calibration/c_amplitudecalibration.cpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/py_calibration/c_multisectorwatercolumncalibration.cpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/py_calibration/c_multisectorwatercolumncalibration.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/py_calibration/c_watercolumncalibration.cpp|subprojects/echosounders/src/nanomodule/py_gsf/module.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_runtimeparameters.cpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatatypes/calibration/c_kongsbergallwatercolumncalibration.cpp|subprojects/echosounders/src/nanomodule/py_pingtools/c_pingsampleselector.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/calibration/c_simradrawwatercolumncalibration.cpp,9,164,35286,317574,9
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/sort/sort.hpp,boost/sort/sort.hpp,True,3,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datacontainers/datagramcontainer.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datacontainers/pingcontainer.hpp|subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/i_inputfilehandler.hpp,3,497,100918,302754,3
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/eigen3/Eigen/Eigen,Eigen/Eigen,True,2,subprojects/algorithms/src/themachinethatgoesping/algorithms/geoprocessing/datastructures/xyz.hpp|subprojects/tools/src/themachinethatgoesping/tools/rotationfunctions/helper.hpp,2,319,147085,294170,2
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/nanobind-2.9.2/include/nanobind/stl/map.h,nanobind/stl/map.h,True,7,subprojects/echosounders/src/nanomodule/py_kongsbergall/py_datagrams/c_installationparameters.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_configuration_sensor.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_environment.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_initialparameter.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawping.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_filedatatypes/c_simradrawpingfiledata.cpp,7,164,35328,247296,7
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/nanobind-2.9.2/include/nanobind/stl/unordered_map.h,nanobind/stl/unordered_map.h,True,6,subprojects/echosounders/src/nanomodule/py_filetemplates/i_inputfilehandler.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datainterfaces/i_filedatainterface.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datainterfaces/i_pingdatainterfaceperfile.hpp|subprojects/echosounders/src/nanomodule/py_gsf/c_gsffilehandler.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_node.cpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/py_xml_datagrams/c_xml_parameter_channel.cpp,6,164,35328,211968,6
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/math/special_functions.hpp,boost/math/special_functions.hpp,True,1,subprojects/navigation/subprojects/geographiclib-2.5.2/include/GeographicLib/Math.hpp,1,894,210902,210902,1
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/nanobind-2.9.2/include/nanobind/stl/variant.h,nanobind/stl/variant.h,True,5,subprojects/echosounders/src/nanomodule/py_filetemplates/py_datacontainers/datagramcontainer.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/i_pingbottom.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datatypes/i_pingcommon.hpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergalldatagraminterface.hpp|subprojects/echosounders/src/nanomodule/py_simradraw/py_datagrams/c_RAW3.cpp,5,163,35323,176615,5
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/multiprecision/float128.hpp,boost/multiprecision/float128.hpp,True,1,subprojects/navigation/subprojects/geographiclib-2.5.2/include/GeographicLib/Math.hpp,1,701,154652,154652,1
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/xtl/xcomplex.hpp,xtl/xcomplex.hpp,True,5,subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/arch/xsimd_scalar.hpp|subprojects/tools/subprojects/xsimd-13.2.0/include/xsimd/types/xsimd_utils.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xassign.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/core/xmath.hpp|subprojects/tools/subprojects/xtensor-0.27.1/include/xtensor/misc/xtl_concepts.hpp,5,50,27969,139845,5
echosounders_nanopy.cpython-313-x86_64-linux-gnu,/usr/include/boost/unordered_map.hpp,boost/unordered_map.hpp,True,1,subprojects/echosounders/src/themachinethatgoesping/echosounders/filetemplates/datainterfaces/i_configurationdatainterface.hpp,1,558,114812,114812,1
echosounders_nanopy.cpython-313-x86_64-linux-gnu,subprojects/nanobind-2.9.2/include/nanobind/stl/shared_ptr.h,nanobind/stl/shared_ptr.h,True,3,subprojects/echosounders/src/nanomodule/py_filetemplates/py_datacontainers/pingcontainer.hpp|subprojects/echosounders/src/nanomodule/py_filetemplates/py_datainterfaces/i_filedatainterface.hpp|subprojects/echosounders/src/nanomodule/py_kongsbergall/py_filedatainterfaces/c_kongsbergallconfigurationdatainterfaceperfile.cpp,3,163,35347,106041,3
